,Methods,SOD,SDD,Rotating Angles,Entropy,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
27,CG,188.0,217.66665145193193,"[-13.10873725 -13.86368793 -13.87333077 -16.51629489  -0.5676597
  -2.87520743  -4.85729555 -14.96898806 -15.68365041  -2.36983702
   2.04011166 -13.2518299   -9.85577245 -18.8916208    2.61831461
 -14.2801668  -14.5484113   -4.09369645   4.8535142   -7.85612624
  -4.88583501  -8.90073417]",3.6257976022667813,0.2944527629613895,139.23226195161502,147.75468444614958,0.6086228675885131,0.5529425119635855,135.088969707489
28,CG,118.0,150.0871713922211,"[ 14.42859841  16.38241182  -5.84650405  -4.12220225 -16.11725556
   3.53847029  -4.02515447 -13.22491905  -7.13354108 -15.45630239
   1.05610974 -17.94080579 -19.65371451  -1.53526579   0.48849814
  -2.79410222  -6.66756074 -10.75395463   0.88088213 -11.76352707
  -4.28285585  -8.64520395]",3.9754436320692297,0.2944442944778754,139.23247195436852,147.7551441366391,0.6086227400487833,0.16114873066181942,21.604602336883545
29,CG,176.0,249.62956313373286,"[ -5.8057721   13.98494465 -16.79715074 -10.74260505   5.60659437
   0.18982637   3.88894366 -14.15330225  -5.8648917  -14.14713396
  -3.08720261  -7.53078484 -10.71145825  -2.85813479   3.14055942
  -0.77500174 -13.03580061 -15.45549607   1.93569095  -3.496814
 -15.08866662  -3.43032936]",4.5997376768835485,0.29444384551265035,139.23268516323878,147.75525498868157,0.60862422985102,0.27793951787246735,1.3434169292449951
30,PRS,18.0,20.0,"[ 19.   9.   6.  -8. -16.   2.   5. -17. -13. -19.   0.  -3.   0. -16.
   0. -12.  -4.  -2.   1. -16. -11. -17.]",3.106906808459176,0.2944511436898989,139.23202984036956,147.75471242154563,0.6086206254414378,0.22925728486663963,29.95533537864685
31,PRS,88.0,94.0,"[  2.  10.  14.   0.   8.   1.   3. -14. -15.  -5.   2. -19.   0.  -5.
  -1.  -1.  -8.  -9.   1. -11. -16.  -3.]",3.1576498950976677,0.2944508498041669,139.23204940975606,147.75459195029512,0.6086213572303457,0.46052177253119464,26.472103118896484
32,PRS,23.0,25.0,"[  9.   3.   4. -20. -10.  -1.   5. -20. -18.  -9.   2. -10. -15.  -5.
  -2. -11. -20. -17.   4. -15.   0. -10.]",3.1960490045758014,0.294450374248244,139.2320511213038,147.75468729710423,0.6086209618961159,0.3030367359119607,26.344504356384277
33,PRS,8.0,10.0,"[ 11.  10.  10. -12.   4.  -4.   2. -13. -13.  -4.  -1.  -7.   0.  -3.
  -5.  -3. -20. -16.  -3.   0.  -1. -12.]",3.268751828576145,0.29445109024409655,139.23204544439795,147.7547201731363,0.6086206371657445,0.27726425201969807,29.9752938747406
34,PRS,19.0,21.0,"[ 10.  11.  12. -10.  -8.  -1.   4.  -7. -10. -17.   2.  -5.  -3.  -5.
   4.  -7.  -7. -14.  -3. -10.  -3.  -3.]",3.1484343618214434,0.2944517246703199,139.23198485177514,147.75462382463994,0.6086205924103231,0.3329160194624381,29.9726665019989
35,PRS,9.0,10.0,"[ -5.  12.   7. -16.  -9.  -3.  -2.  -3.   0.  -7.   0. -13. -11.  -4.
  -1.  -9.   0.  -2.  -3.  -7.  -1.  -9.]",3.0209661862456723,0.2944512426082856,139.23196417197082,147.75468317751952,0.6086201296301604,0.21555194715295267,28.049370765686035
36,PRS,24.0,25.0,"[ -6.  16.   7.  -1.  -3.   5.  -5. -14.  -5.  -2.  -1. -13.   0.  -7.
   0. -11. -12.   0.   3.  -5.  -9.  -6.]",2.953900298838954,0.2944519771210072,139.2319328286491,147.75456368334557,0.6086203957537615,0.3464177672818312,29.244030475616455
