,Methods,SOD,SDD,Rotating Angles,Entropy,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
21,CG,435.0,491.2741704661723,"[  8.31411587  18.22371399  17.15823336  -0.48417723   7.62731971
   1.6742671    0.58345492  -7.45686164 -19.03350803  -6.24180921
  -1.7968464  -16.93029107  -5.9238122   -7.93422154   3.25943986
  -2.99076529  -6.10218005 -19.30879329  -0.485659   -12.67722771
  -1.38753627  -8.10465023]",3.40296882156706,0.32906617796678467,144.59310048491656,151.9815164441334,0.6206467577785305,0.48060677473917723,124.49665331840515
22,CG,237.0,307.6232901498721,"[ 17.37976404  17.76748779  -9.75964828  -7.35644374   4.4888399
  -4.34760269  -0.11885871 -16.33245531 -15.37110897 -17.70315578
   4.37826759 -14.30896836  -2.50332097 -14.70734908  -3.81737582
 -17.16864951 -14.47870015  -0.60064459   3.00949288 -19.29492788
  -5.33041489 -10.29736364]",4.125670019740453,0.3290545343457479,144.5934521841215,151.9821399382674,0.6206471837426519,0.012114550496608579,1.3452534675598145
23,CG,641.0,651.381902528304,"[ -4.88217215  16.30205569   6.49394786  -7.08483888  -4.46184842
  -1.41822653  -1.13650913  -2.62254261  -1.14984072  -8.37300579
  -1.61765158 -11.2097527   -7.71148523 -14.12092521  -0.84610823
  -0.14555129 -17.22889943  -7.4088224    1.24535952 -12.57311008
  -9.2681728   -2.08537746]",2.9099067553350686,0.32906608642069796,144.59290805168953,151.98136660289592,0.6206457726665855,0.45790424129335305,11.71133303642273
24,CG,719.0,782.2823148645833,"[-15.86367802  19.40855682  -4.97119553 -19.16503057   7.24140898
  -0.82774126  -2.21921307  -3.24331935  -6.94421073  -8.29832518
  -2.54361754 -10.16255779 -18.88810487  -0.82908262  -4.40370357
 -11.68298733  -5.75801695  -1.7219003   -4.5341941  -12.73580182
  -3.20130759 -14.91605873]",3.168972745981061,0.32906643935311275,144.59304247582136,151.98146213885522,0.6206465941106347,0.46680516234102126,1.3894786834716797
25,CG,527.0,590.4748057477154,"[ -9.0216249  -17.8513043  -15.78949703  -0.72588511   7.09715599
  -4.42010498  -2.44171643 -13.37926485  -7.58892158  -8.71988813
   2.56031667  -2.30218251  -4.07978608  -8.31207822   1.52733421
  -3.08279153 -12.48022635  -8.09944709  -0.68577546  -4.36452333
 -19.54712939 -10.46698919]",3.4078026025375316,0.32906411482158293,144.59308320528362,151.98142445481554,0.6206471345821306,0.578753228527757,115.12412142753601
26,CG,232.0,246.0730550556547,"[-15.39379514  12.76084837  19.9893911  -11.18556146  12.37210444
   3.04399393   1.24473033  -7.48304572  -0.08348602  -5.08762761
   1.66240717 -17.34807902  -1.83616199  -9.01481091   0.50245493
  -9.20503908 -15.86411424  -7.59766783   0.80191801  -0.78801554
  -5.85743836 -15.82483403]",3.2552890653456026,0.32906551109096704,144.59297033347926,151.9814101396557,0.6206461543062521,0.487397601130742,5.490339756011963
27,CG,538.0,763.2227858511907,"[-11.07023069 -18.05006215  10.43032255 -14.35906177 -10.05800478
   2.6109201    2.5083165  -19.49878713  -1.69326988 -10.40947317
  -4.74195747 -14.45484918 -14.9647304   -1.50859483   0.99954199
  -2.94663269 -19.04238549  -7.78543185   1.72746631  -6.95602385
 -14.43172438 -18.96379654]",4.761614064863686,0.3290578229389729,144.59346831175694,151.9819958555838,0.620647996781211,0.2734216060825463,1.3895792961120605
28,CG,158.0,215.93618672512497,"[ 14.4696418  -19.94691374  18.67433505  -9.85254883  -6.34556932
   1.60964735   4.27250116  -7.15927969 -16.78302256 -11.06923928
   3.4293274   -2.07628159  -3.11745529  -9.97249485  -1.04975913
 -11.1161813   -1.64467461  -9.43786991  -3.64020037 -11.3954231
  -7.94642961 -19.13613739]",4.7420535519831235,0.3290544552577213,144.59345306666606,151.98213266797845,0.6206472428754207,0.03978031800817172,15.213947772979736
29,CG,658.0,765.4469018877429,"[-15.60992055  14.74977727  15.72599908 -15.08533989  18.83020702
  -4.97803466   3.37014259 -18.29990034  -2.56405903  -2.02001921
   3.59081946 -12.01560731  -9.01097634  -5.58953242  -4.57867633
 -15.85827123  -8.84756236  -4.02575305  -0.98602826 -14.36178728
 -15.74032184 -15.87521513]",3.7600650438757266,0.32906256048086957,144.5931687837777,151.98158915786618,0.6206471518149549,0.4804865352934787,88.60906982421875
30,PRS,18.0,19.0,"[ 10.   3.   3. -15.  16.  -3.   0.  -1. -12.   0.   3. -10.  -8.  -6.
  -5. -16.  -8.  -1.   5. -20. -14. -16.]",3.0851464839422222,0.3290657220713129,144.59288535256442,151.98142740012278,0.6206452154426155,0.32556087312710336,25.97533679008484
31,PRS,113.0,119.0,"[ -6.  20.  12.   0.   3.   2.  -5.  -9.  -7.  -8.  -5. -11. -16.  -6.
  -5.  -7.  -1.  -1.  -2.  -6.   0. -12.]",3.0086905644092825,0.32906479647894654,144.59291634567003,151.9814100503924,0.6206456330055975,0.4041093987507706,25.976764678955078
32,PRS,29.0,31.0,"[  2.  13.   4. -20.  18.  -3.  -3.  -7. -19.  -5.  -4.  -3.  -5.  -9.
   0. -11. -13. -12.   3.  -3. -13. -14.]",2.9772034641083183,0.3290659105077615,144.5928382319204,151.98136274758463,0.6206450875983884,0.38054574331169966,25.956279516220093
33,PRS,26.0,27.0,"[-18.  -2. -13. -17.   4.  -4.  -3. -11. -15. -15.  -1.  -5. -14. -18.
   3. -20.  -1. -11.   0.   0. -17.  -6.]",2.9814462551133327,0.3290641668315493,144.5929100329231,151.98137851665348,0.6206458252269756,0.43390054471629425,26.031384229660034
34,PRS,102.0,108.0,"[ -6.  19.  18. -18.  -3.   1.  -2. -17. -18. -20.   4. -14.  -8.  -5.
   4. -10.  -4. -13.  -1. -12. -14. -16.]",3.0191232496637403,0.3290632112707713,144.59291477530496,151.9814014540498,0.620645663835356,0.43812208966799693,26.089303255081177
35,PRS,35.0,37.0,"[-15.  13.  -6. -12.  -7.  -4.  -2. -17.  -4. -12.  -3. -15. -13.  -4.
  -2.  -5.  -6. -11.   2.  -1.  -9.   0.]",2.9714482957242727,0.32906535479679994,144.59286648226166,151.9813654630618,0.6206453714271972,0.4124168715314115,29.123223066329956
36,PRS,35.0,38.0,"[ -1.   9.  17. -13. -18.   5.  -1. -18. -16. -17.   0.  -3.  -4. -13.
   3.  -2. -15. -15.   5. -20. -19.  -4.]",3.209894018167027,0.3290656018455744,144.59292651348127,151.98140886126845,0.6206457559199294,0.4297489780924183,26.295984268188477
37,PRS,11.0,13.0,"[ -1.  14.  18.  -5.  -5.   5.   0.  -2. -17. -15.  -5.  -9. -18. -11.
  -3.  -7.  -7.  -7.   0. -17. -17. -14.]",3.4234929693548595,0.32906371613298374,144.59292008679282,151.98152109838298,0.6206451374206355,0.24667310292254513,26.175525903701782
38,PRS,12.0,14.0,"[-14.  18.   1. -12.   4.  -1.  -3. -15.  -6. -17.  -4. -17.   0. -13.
  -3.  -7. -14. -15.   5.  -6.  -1.  -1.]",3.263202200202294,0.32906569355736565,144.59287123914692,151.98146244020987,0.6206449006995843,0.2884182451636319,26.558299779891968
39,PRS,15.0,16.0,"[-18.  10.  -1. -20.   7.   2.   3. -10. -20.   0.  -2.  -9. -10.  -9.
   0. -12. -11. -10.   4.  -9. -17.   0.]",3.077946089858612,0.3290660860416212,144.59283787080008,151.98137748566162,0.6206450252258299,0.3758666225833251,26.7265145778656
40,PRS,75.0,79.0,"[ 16.  18.  -6. -11.  20.  -4.   5. -14. -18. -18.   3.  -7.  -2.  -5.
  -3.  -7. -13.  -7.   5.  -7.  -8.  -4.]",2.88344519745549,0.3290629499805572,144.59290982875004,151.98150420790722,0.6206450975578225,0.2110271339138635,26.30730938911438
41,PRS,29.0,32.0,"[ 16.   4.  17.  -5.  13.   0.   3.  -5. -13. -12.   2. -10. -20.  -2.
   0.   0. -10. -10.  -3.  -4.  -4.  -3.]",3.2374011782689363,0.32906497638814397,144.59291781526795,151.9814484384003,0.6206454524303772,0.33956182941453605,26.2384090423584
42,PRS,20.0,21.0,"[-18.   7.   2. -15.  -6.   0.   1.  -2. -11. -19.   1. -14. -18.  -9.
   4.  -7.  -4.  -9.   5. -13. -17.   0.]",3.132049916392649,0.3290650256868576,144.59287576534552,151.98138545771644,0.6206454074547219,0.4016559276914926,29.430328845977783
43,PRS,27.0,29.0,"[  5.  12.   3. -13.  -7.   2.  -3.  -9.  -8. -20.  -3. -17.  -8.  -1.
   4.  -4.  -1. -13.  -3.  -5. -19.  -9.]",3.065090861129015,0.3290660670771721,144.5928778780993,151.98142637758147,0.6206451587487146,0.325365594493316,26.528873443603516
44,PRS,33.0,35.0,"[ 18.  14.   1.  -4.  -5.  -5.   1.   0.  -3.  -1.   1.  -2.  -5. -19.
  -2.  -9. -16. -12.  -2. -15. -10. -10.]",3.0087487812680234,0.3290628900253821,144.59289311805819,151.98149530154583,0.6206449723688724,0.20818315676877644,26.764042615890503
45,SA,494.0,549.4360652651216,"[ -5.22316034   1.87675946   0.3609101   -9.74680563  -1.97371036
  -1.17860113   1.62366081  -9.34504711  -8.83301154  -8.27331548
  -0.0747092  -11.53065797 -11.13827171 -10.64445238   1.18292746
  -9.10746709  -8.61552939 -11.87613379  -0.89212631  -8.59105563
  -9.98345614 -12.37243362]",3.5106524989938555,0.3290627434665492,144.59307664819062,151.98155458314423,0.6206465029824206,0.3971300686984607,26.61135172843933
46,SA,896.0,951.3717895045882,"[-12.42351956  -8.25594372   3.39820132 -12.14499901  -8.00085986
  -1.23740424   1.52057491  -6.74310291 -18.49400874 -17.24674894
   4.91870946  -4.60569245  -6.89407926 -12.36292069   2.08874106
 -16.64857398  -1.73790693  -7.31745055   1.30530699  -3.63384102
 -18.74642889  -2.41852179]",3.294657968529574,0.3290661832356818,144.59300878821523,151.98142676410072,0.6206465326484009,0.48104480224447543,26.536382913589478
47,SA,610.0,663.8129209851334,"[-15.92688527   1.4324111   13.69963025 -11.02089925 -18.14425021
  -3.19865021   1.53719564  -4.44213114 -12.40660688  -9.11882915
  -2.78523339 -10.82364783  -2.71398294 -11.43127017  -2.57225561
 -19.16612939 -17.44753771 -19.56047819   4.42276669 -12.5799739
 -18.1333674   -2.96204963]",3.4381385807266844,0.32906460709551555,144.59303834156404,151.98144765613094,0.6206466387976564,0.5185937168711902,26.507579803466797
48,SA,444.0,480.64909435989495,"[ -0.1470198   -0.34663313   7.22166686  -8.80438837  -0.86202797
   1.66995424   0.16033647 -14.24874229  -9.85711703 -11.79625313
   1.39015921 -10.1420229   -8.30719092 -14.71980247   0.2119005
 -10.31558111 -11.45863018  -9.38950875   0.27682956 -12.40307415
  -8.01798246 -10.47092848]",3.394572270006412,0.32906535004078746,144.59302996950768,151.9814966057765,0.6206462882742325,0.4178503864170435,29.76173424720764
49,SA,34.0,36.57535804790452,"[ -9.16158048   9.68089934 -16.74377988  -3.85765794  -3.77437266
   3.47700504  -1.07703118  -1.93338527 -14.73245676 -13.32394762
   3.86895158 -17.99240974  -9.80639199  -7.34854619   3.5113759
 -11.44408389  -3.70186892 -12.52557807   2.8320858  -10.91142716
  -1.23198842  -5.86322855]",2.982922426873587,0.32906567331988495,144.5929403609965,151.9814191075711,0.6206458362408164,0.38991083269160265,30.11651039123535
50,SA,196.0,213.29529760350337,"[ 15.2857368   18.82010124  19.37108508  -1.97167619 -11.77902658
   1.44733602  -1.40375279 -11.19847624  -5.14487323 -12.99142112
  -2.35845388  -4.43136969 -16.00770634 -13.867997    -4.43933663
 -17.23690606  -4.52232977  -1.82240675  -3.46510245  -7.30198632
  -7.2974678  -11.00829124]",3.0795687449138347,0.3290671701422883,144.59300723475948,151.98144721469336,0.6206462188325169,0.45062547508716494,27.056174278259277
51,SA,465.0,513.8257177766479,"[ -2.227161     1.00199822   3.31305508 -10.77572191   2.39010949
   2.06444819  -0.83459996  -9.59272995  -7.79519345  -9.6000072
   0.13635755  -9.8628593   -8.36279686 -12.50661522  -0.57704097
 -10.08088895 -10.5400766  -10.00307706  -0.57723945  -8.33839174
  -9.7090765  -10.69922703]",3.503439403121831,0.32906323902881013,144.59306821699525,151.98155510021522,0.6206464108922799,0.379412134612994,26.68739891052246
52,SA,334.0,372.80669810715517,"[ -1.61467005  -0.27761508  -6.93999528 -10.84396657   2.11918806
  -0.29715385   0.81851922  -7.97003327  -8.81385869 -10.50278599
   0.21176252 -10.8990511  -11.98337242  -9.38541092   2.09836553
 -12.58029407  -6.81679615 -13.52836456  -0.65634762  -6.67096713
  -7.80990185  -7.56560236]",3.4868854551387516,0.329062069665116,144.59308959770715,151.98158253678233,0.6206464603991807,0.35452767783124545,26.669438362121582
53,SA,604.0,678.3445070282401,"[ -3.20810514  -1.67542822   6.02179689 -14.03420751  -6.81347189
  -0.66833587  -0.03667069  -9.6784255   -7.0500993  -10.69499366
  -0.5816529  -10.62826317 -10.41780359 -12.75669012  -1.66779542
 -10.49383395 -11.1869261   -9.32615343   0.23639689 -13.39922349
 -10.18985439 -12.56988485]",3.623624619625041,0.32906085723664147,144.59310068260916,151.9815966898739,0.6206465355768842,0.3663303398035744,27.452168941497803
54,SA,719.0,782.2823148645833,"[-15.86367802  19.40855682  -4.97119553 -19.16503057   7.24140898
  -0.82774126  -2.21921307  -3.24331935  -6.94421073  -8.29832518
  -2.54361754 -10.16255779 -18.88810487  -0.82908262  -4.40370357
 -11.68298733  -5.75801695  -1.7219003   -4.5341941  -12.73580182
  -3.20130759 -14.91605873]",3.168972745981061,0.32906643935311275,144.59304247582136,151.98146213885522,0.6206465941106347,0.46680516234102126,27.27326273918152
55,SA,527.0,590.4748057477154,"[ -9.0216249  -17.8513043  -15.78949703  -0.72588511   7.09715599
  -4.42010498  -2.44171643 -13.37926485  -7.58892158  -8.71988813
   2.56031667  -2.30218251  -4.07978608  -8.31207822   1.52733421
  -3.08279153 -12.48022635  -8.09944709  -0.68577546  -4.36452333
 -19.54712939 -10.46698919]",3.4078026025375316,0.32906411482158293,144.59308320528362,151.98142445481554,0.6206471345821306,0.578753228527757,27.056209564208984
56,SA,221.0,246.0730550556547,"[-15.39379514  12.76084837  19.9893911  -11.18556146  12.37210444
   3.04399393   1.24473033  -7.48304572  -0.08348602  -5.08762761
   1.66240717 -17.34807902  -1.83616199  -9.01481091   0.50245493
  -9.20503908 -15.86411424  -7.59766783   0.80191801  -0.78801554
  -5.85743836 -15.82483403]",3.539358459752519,0.3290641074813743,144.59305925911758,151.9814840527062,0.6206466205481982,0.4960624188037246,27.15195369720459
57,SA,554.0,613.558207205946,"[ -1.31646771  -1.03515794   6.15760709 -11.28280077   0.2806039
  -1.12730585  -0.15959366  -5.70765983  -7.22285648 -10.4982503
  -0.21237589 -10.35980916  -8.30873453 -10.75111537  -0.82680384
 -10.95131311 -10.0195937   -8.6618022   -0.27964994 -11.15466581
 -11.24898253 -11.71830108]",3.549025668333991,0.32906259414935657,144.59307510434883,151.9815630053451,0.6206464337783869,0.378554397329213,27.396541833877563
58,SA,388.0,428.89393588307615,"[ -1.1266818   -0.91916188   2.03154982  -7.73136875  -2.31238991
   0.23520947  -0.54558651  -9.36115442  -8.70716821  -9.43431742
   1.10246627  -9.52182294  -8.13295279  -8.86365483   0.1775991
  -9.37243635  -6.58901116  -7.41220956   1.57560564  -8.61897211
 -12.33582697  -9.10765648]",3.507661881384411,0.32906400357039145,144.59306773934318,151.98154529705147,0.620646421115807,0.39365452787208255,27.35119366645813
59,SA,304.0,339.44602297359006,"[-2.96839267e+00 -3.47048723e+00  3.05624595e+00 -1.00583715e+01
 -3.74025219e-01  1.51045980e+00 -9.04624459e-01 -7.08506184e+00
 -1.43874202e+01 -1.03140980e+01  9.65889939e-01 -6.75217429e+00
 -9.18023710e+00 -7.99571699e+00 -4.31018491e-01 -9.97756832e+00
 -8.69647036e+00 -1.15871198e+01 -6.93620507e-03 -8.72111491e+00
 -1.10198282e+01 -9.05835196e+00]",3.579416368450332,0.32906286576207733,144.59308302758532,151.98156772440683,0.6206464878041092,0.38453773388487544,27.206144094467163
60,EA,73.0,76.45888409954772,"[-11.87154234  17.72207184 -19.10864126  -2.98829927  11.14715181
  -1.11329603  -1.81301032  -7.7480706   -7.29130983  -3.32911502
  -4.4861353   -1.4789048   -8.61360982  -8.2669348   -2.32617283
 -10.34144373 -18.49877849  -9.10103355   4.38865692  -4.27146993
 -10.41074227  -9.1782718 ]",2.728910795570204,0.329065567900796,144.5928815921167,151.98136333377525,0.6206455004198337,0.4069837848513756,54.2426700592041
61,EA,19.0,20.205356121393194,"[  4.73134194  16.05662705  12.38022618 -12.78498453   1.79400172
   3.07641598  -2.55646396 -12.01564668 -18.77368983  -7.50667174
  -0.75269869  -5.98778333  -0.25418891 -13.13431869  -3.14937255
 -10.44993049  -2.15253125 -12.36719528   1.99955072  -3.6069283
  -2.58388036  -2.76094503]",2.9325307756165273,0.32906594358346875,144.59278711988978,151.9813574659794,0.6206445928824056,0.32977466273179346,49.071184158325195
